company_id,company_name,industry,description,source,website,place_id
697,Bar House,"bar, point_of_interest, establishment","503 N 36th St, Seattle, WA 98103, USA",google_places,https://www.facebook.com/BarHouseSeattle/,ChIJzduGWAcVkFQRzm22PRbw5iw
698,Redmond's Bar & Grill,"restaurant, bar, point_of_interest, food, establishment","7979 Leary Wy, Redmond, WA 98052, USA",google_places,http://www.redmondsgrill.com/,ChIJ8Yd8BLJykFQR6Kc2-IUKFF4
700,Good Bar,"bar, point_of_interest, establishment","240 2nd Ave S, Seattle, WA 98104, USA",google_places,http://www.goodbarseattle.com/,ChIJG2K5JrtqkFQRsT22hSRqrrc
701,Deluxe Bar & Grill,"bar, restaurant, point_of_interest, food, establishment","625 Broadway E, Seattle, WA 98102, USA",google_places,http://deluxebarandgrill.com/,ChIJta6_8C4VkFQRj6l3yjOtYpA
702,All-Star Sports Bar,"bar, point_of_interest, establishment","22303 Marine View Dr S, Des Moines, WA 98198, USA",google_places,http://allstardesmoines.com/,ChIJhS096gFbkFQRWCEZm5x5m20
704,McCoy's Firehouse Bar & Grill,"bar, restaurant, point_of_interest, food, establishment","173 S Washington St, Seattle, WA 98104, USA",google_places,http://mccoysfirehouse.com/,ChIJ6x4V3LpqkFQRWDvyzCe4vz0
705,Pony Keg Grill & Bar,"bar, restaurant, point_of_interest, food, establishment","8535 S 212th St, Kent, WA 98031, USA",google_places,https://ponykegkent.com/,ChIJl-QO-UFckFQRVd4lwwPkR8s
2639,South Shore K-8,"primary_school, school, point_of_interest, establishment","4800 S Henderson St, Seattle, WA 98118, USA",google_places,http://southshorek8.seattleschools.org/,ChIJWRaSHXNCkFQRIG7nhhxMnhE
713,Cloud 9 Bar and Grill,"bar, restaurant, point_of_interest, food, establishment","806 Central Ave S, Kent, WA 98032, USA",google_places,,
716,Joe's Bar & Grill,"bar, restaurant, point_of_interest, food, establishment","500 S King St, Seattle, WA 98104, USA",google_places,,
730,High Dive Bar and Grill,"bar, point_of_interest, establishment","2621 NE Sunset Blvd, Renton, WA 98056, USA",google_places,,
739,Mj Beauty brows,"beauty_salon, point_of_interest, establishment","10654 Buccaneer Pl, Silverdale, WA 98383, USA",google_places,,
742,VG Salon,"beauty_salon, point_of_interest, establishment","9960 Silverdale Way NW, Silverdale, WA 98383, USA",google_places,,
744,Serenity Salon,"beauty_salon, point_of_interest, establishment","1014 Bay St #9, Port Orchard, WA 98366, USA",google_places,,
708,Central Bar + Restaurant,"bar, restaurant, point_of_interest, food, establishment","10475 NE 6th St, Bellevue, WA 98004, USA",google_places,https://www.centralbar.com/,ChIJCb0qoIhskFQRjmuOkGelT-I
710,Buckley's in Belltown,"bar, restaurant, point_of_interest, food, establishment","2331 2nd Ave, Seattle, WA 98121, USA",google_places,http://buckleyspubs.com/,ChIJyflW1E0VkFQR0ONRNk5ABdQ
711,Harry's Bar,"bar, point_of_interest, establishment","514 15th Ave E, Seattle, WA 98112, USA",google_places,http://www.olympiapizza3.com/,ChIJhaDCuysVkFQR958SnPoDLoM
712,Tony's Sports Bar,"bar, restaurant, point_of_interest, food, establishment","14417 124th Ave NE, Kirkland, WA 98034, USA",google_places,http://www.teamtonys.com/,ChIJQyFn0cENkFQRomAPanlRKEE
714,Olaf's,"bar, restaurant, point_of_interest, food, establishment","6301 24th Ave NW, Seattle, WA 98107, USA",google_places,http://www.olafsballard.com/,ChIJmYd0a9AVkFQRDHuQkcL6FD0
717,Ozzie's,"bar, restaurant, point_of_interest, food, establishment","105 W Mercer St, Seattle, WA 98119, USA",google_places,http://www.ozziesinseattle.com/,ChIJs7SarkMVkFQR9wIn1ZsZNac
718,Shultzy's Bar & Grill,"bar, restaurant, point_of_interest, food, establishment","4114 University Wy NE, Seattle, WA 98105, USA",google_places,http://www.shultzys.com/,ChIJG_j0afMUkFQROPWTaerWo9E
720,Steve's Bar & Grill,"bar, restaurant, food, point_of_interest, establishment","14230 NE 20th St A, Bellevue, WA 98007, USA",google_places,https://www.stevesbarandgrill.com/?utm_source=gmb,ChIJUZkGTAdtkFQRRT8Q7LLVU7g
721,Old County Bar,"bar, point_of_interest, establishment","5811 24th Ave NW, Seattle, WA 98107, USA",google_places,https://www.oldcountybar.com/,ChIJuxjTKdcVkFQRW3AC0xJzrRs
722,Hounds Tooth Public House,"bar, restaurant, food, point_of_interest, establishment","8551 Greenwood Ave N # 5, Seattle, WA 98103, USA",google_places,http://www.houndstoothpublic.com/,ChIJR35QLiAUkFQRnE2tUO8hmm8
724,19th Hole Bar & Grill,"bar, night_club, restaurant, food, point_of_interest, establishment","2171 Erlands Point Rd NW, Bremerton, WA 98312, USA",google_places,https://www.19thholebarandgrill.com/,ChIJc3HkK8UwkFQR9wJUeRy4Dvo
725,Pennyroyal,"bar, night_club, point_of_interest, establishment","2000 2nd Ave, Seattle, WA 98121, USA",google_places,https://www.pennyroyalbar.com/?utm_source=googlemybusiness&utm_medium=organic&utm_campaign=gbreferral,ChIJx8nBw0wVkFQRejcwK9h2fpg
727,Yard House,"bar, meal_takeaway, restaurant, food, point_of_interest, establishment","1501 4th Ave, Seattle, WA 98101, USA",google_places,https://www.yardhouse.com/locations/wa/seattle/seattle-4th-and-pike/8343?cmpid=br:yh_ag:ie_ch:loc_ca:YHGMB_sn:gmb_gt:seattle-wa-8343_pl:locurl_rd:1041,ChIJSxHAcbNqkFQRimpTht7bPsM
729,King Street Bar & Oven,"restaurant, bar, food, point_of_interest, establishment","170 S King St, Seattle, WA 98104, USA",google_places,http://www.kingstreetbar.com/,ChIJm-BauqRqkFQRPYkzYuSkmTo
731,Olympic Bar,"restaurant, bar, food, point_of_interest, establishment","411 University St, Seattle, WA 98101, USA",google_places,https://www.fairmont.com/seattle/dining/olympic-bar/,ChIJWVBFYDBrkFQRe3izcKdQSYg
733,32 Bar & Grill,"bar, restaurant, food, point_of_interest, establishment","10601 5th Ave NE, Seattle, WA 98125, USA",google_places,https://www.krakencommunityiceplex.com/venue/32-bar-grill/,ChIJQeT5OTURkFQRq1YBP7bm4JU
734,Rooney's Food and Spirits,"bar, restaurant, food, point_of_interest, establishment","17626 140th Ave NE, Woodinville, WA 98072, USA",google_places,https://bit.ly/Rooneysonlineordering,ChIJq9CkbigMkFQRi0NYEYgnltQ
735,Stimpy’s Sports Bar and Grill,"bar, restaurant, food, point_of_interest, establishment","25608 Pacific Hwy S, Kent, WA 98032, USA",google_places,http://www.stimpyssportsbar.com/,ChIJienZ3TFakFQR86LtNNzW_ss
737,Bayshore Salon Co.,"beauty_salon, spa, hair_care, point_of_interest, establishment","3541 NW Carlton St, Silverdale, WA 98383, USA",google_places,https://www.facebook.com/bayshoresalonco/?hc_location=ufi,ChIJiZMBt5A6kFQR9Uk7hBV7YJs
738,Lagniappe Salon,"beauty_salon, point_of_interest, establishment","2501 SE Mile Hill Dr, Port Orchard, WA 98366, USA",google_places,http://www.salonwiththefunnyname.com/,ChIJ83VUyTNGkFQRqNvAogJOo_c
741,BB Boutique + Salon,"beauty_salon, clothing_store, store, point_of_interest, establishment","10406 Silverdale Way NW Unit D101, Silverdale, WA 98383, USA",google_places,http://bbsalonboutique.com/,ChIJVZE8ZZ0oM2wRZ94pXnTZExE
743,Salon 302 Hair & Spa,"beauty_salon, hair_care, point_of_interest, establishment","14216 92nd Ave NW, Gig Harbor, WA 98329, USA",google_places,http://www.salon302.salon/,ChIJ60S-fNtMkFQR9ryoZwFyU8U
745,SolLuna Studio & Spa,"beauty_salon, point_of_interest, establishment","1007 Scott Ave ste e Ste 2, Bremerton, WA 98310, USA",google_places,https://solluna-studio-spa.square.site/,ChIJbSHyNOc5kFQRC8h440k1raY
747,Beauty in the Blink,"beauty_salon, point_of_interest, establishment","708 NE Normandy Dr, Bremerton, WA 98310, USA",google_places,http://www.beautyintheblink.com/,ChIJwQX-Vfc5kFQRHPnjtzT2TyA
748,LUXE HAIR + SKIN STUDIO,"spa, beauty_salon, hair_care, health, point_of_interest, establishment","19735 10th Ave NE Suite N 200, Poulsbo, WA 98370, USA",google_places,http://www.luxehairandskinstudio.com/,ChIJCdqVJDcjkFQRLonDkdRFMeI
749,Cutting Edge,"beauty_salon, point_of_interest, establishment","2556 Perry Ave, Bremerton, WA 98310, USA",google_places,http://facebook.com/PaigeMarieCuttingEdge,ChIJH8BmTOE5kFQR4sWQS5AdYZg
751,Hollywood 2 U Hair Studio,"beauty_salon, hair_care, point_of_interest, establishment","10868 Myhre Pl NW, Silverdale, WA 98383, USA",google_places,http://hollywood2uhair.com/,ChIJ2_XREMQ6kFQRucgkIrh2kbw
752,Ten Ten Beauty Supply,"beauty_salon, store, point_of_interest, establishment","3569 Wheaton Wy, Bremerton, WA 98310, USA",google_places,http://www.tentenbeautysupply.com/,ChIJV_KoAvM5kFQRid7wZ8fmLBE
754,Alayna Beauty,"beauty_salon, point_of_interest, establishment","101315 Silverdale Way NW Suite A12, Silverdale, WA 98383, USA",google_places,,
2640,Issaquah Middle School,"school, point_of_interest, establishment","600 2nd Ave SE, Issaquah, WA 98027, USA",google_places,https://www.issaquah.wednet.edu/issaquahms,ChIJZ6JW8oFlkFQR5MbmrRuWWmI
758,Madison Sparks Salon,"beauty_salon, point_of_interest, establishment","3428 NW Lowell St, Silverdale, WA 98383, USA",google_places,,
764,B E Beauty Salon & Spa,"beauty_salon, point_of_interest, establishment","9222 Silverdale Way NW, Silverdale, WA 98383, USA",google_places,,
765,Elements of Style,"beauty_salon, point_of_interest, establishment","3381 NW Lowell St, Silverdale, WA 98383, USA",google_places,,
770,Zehaira Salon,"beauty_salon, hair_care, point_of_interest, establishment","3311 Bethel Rd SE, Port Orchard, WA 98366, USA",google_places,,
772,Salon Paradiso,"hair_care, beauty_salon, point_of_interest, establishment","2841 NW Kitsap Pl, Silverdale, WA 98383, USA",google_places,,
774,Beauty Hair Salon,"hair_care, point_of_interest, establishment","7018 NE Bothell Way, Kenmore, WA 98028, USA",google_places,,
777,Central Avenue Salon,"beauty_salon, point_of_interest, establishment","25960 Central Ave NE Suite 102, Kingston, WA 98346, USA",google_places,,
782,Vivian Beauty ( Inside Family Hair Studio),"beauty_salon, point_of_interest, establishment","3721 Kitsap Way SUITE 1, Bremerton, WA 98312, USA",google_places,,
784,Beauty In Stromotion,"hair_care, point_of_interest, establishment","9481 Bay Shore Dr NW # 101, Silverdale, WA 98383, USA",google_places,,
785,Lisa's Hair Salon,"beauty_salon, hair_care, point_of_interest, establishment","2502 Perry Ave NE, Bremerton, WA 98310, USA",google_places,,
786,Salone Pettirosso,"beauty_salon, point_of_interest, establishment","813 Bay St, Port Orchard, WA 98366, USA",google_places,,
787,Salon One-O-Five,"beauty_salon, point_of_interest, establishment","9226 Bay Shore Dr NW # 105, Silverdale, WA 98383, USA",google_places,,
791,Krestive Cuts Beauty Salon,"beauty_salon, point_of_interest, establishment","11th St, Bremerton, WA 98312, USA",google_places,,
792,Bay Street Hair Co,"beauty_salon, point_of_interest, establishment","118 Bay St Suite 100, Port Orchard, WA 98366, USA",google_places,,
793,Alan Salon,"beauty_salon, point_of_interest, establishment","19036 Front St NE # B, Poulsbo, WA 98370, USA",google_places,,
757,Gene Juarez Salon & Spa - Silverdale,"beauty_salon, point_of_interest, establishment","11065 Pacific Crest Pl Suite B-130, Silverdale, WA 98383, USA",google_places,https://genejuarez.com/pages/location-kitsap,ChIJd5qDLMc6kFQR7XyKHpynpXM
759,Bon Cheveux Salon and Spa,"beauty_salon, hair_care, spa, point_of_interest, establishment","19880 7th Ave NE #104, Poulsbo, WA 98370, USA",google_places,https://www.boncheveux.com/,ChIJE83XdKQjkFQRmA_qq3jUyQ0
760,Ashton's Hair Design,"beauty_salon, point_of_interest, establishment","1561 Retsil Rd SE, Port Orchard, WA 98366, USA",google_places,https://www.schedulicity.com/scheduling/AHDB9E,ChIJO_Peytw3kFQRkRLTjUjgdaU
762,Gallery of Hair Design | Solymar Beauty,"hair_care, point_of_interest, store, establishment","1703 SE Sedgwick Rd # 105, Port Orchard, WA 98366, USA",google_places,http://www.solymarbeauty.com/,ChIJd20ngsVJkFQRgKTVRoXpUXc
763,Serene Belle Artistry,"beauty_salon, point_of_interest, establishment","3121 Chico Way NW, Bremerton, WA 98312, USA",google_places,https://www.serenebelleartistry.com/,ChIJNZnbl1MnjgMRIMs8ULcCFc8
766,Fox Hollow Collective,"beauty_salon, point_of_interest, establishment","1007 Scott Ave Unit C, Bremerton, WA 98310, USA",google_places,http://www.foxhollowcollective.com/,ChIJFZ6wFNU5kFQRBUMQ-q_gDfM
768,Emily’s Lashes and Beauty,"beauty_salon, point_of_interest, establishment","19045 WA-305 Suite 207, Poulsbo, WA 98370, USA",google_places,https://emilys-lashes-and-beauty.square.site/,ChIJW-9IREcjkFQRIg-lvQF3UOY
769,Katie's Beauty Bar,"beauty_salon, point_of_interest, establishment","19068 Jensen Way NE, Poulsbo, WA 98370, USA",google_places,https://www.vagaro.com/thebeautybarpoulsbo,ChIJY2T2Sa8jkFQRi5nyLpbknII
773,Meraki Pure Beauty Spa,"beauty_salon, point_of_interest, establishment","18825 Anderson Pkwy, Poulsbo, WA 98370, USA",google_places,https://merakipurebeautyspa.com/,ChIJFc5qOiAjkFQR5hcfyu2y6ZA
775,Three Arrows Salon,"hair_care, point_of_interest, establishment","3478 NW Byron St, Silverdale, WA 98383, USA",google_places,http://www.threearrowssalon.com/,ChIJq_zybpo6kFQR6hY6lYi1o6s
778,Beauty By Rachael,"beauty_salon, point_of_interest, establishment","10406 Silverdale Way NW Unit D101, Silverdale, WA 98383, USA",google_places,http://beautybyrachael.glossgenius.com/,ChIJz17-89o7kFQRqTLAtAzH5PA
779,Hairvana Salon & Spa,"beauty_salon, hair_care, spa, point_of_interest, establishment","1140 Bethel Ave, Port Orchard, WA 98366, USA",google_places,https://www.experiencehairvana.com/,ChIJY56jGM43kFQRq8o4jNPmFiM
781,Bace Salon LLC,"hair_care, point_of_interest, establishment","307 Pacific Ave, Bremerton, WA 98337, USA",google_places,http://www.bacesalon.com/,ChIJy1MEcHg3kFQREzIjwWSZL7U
788,"Brittany B Skin Body Beauty, Master Esthetician","hair_care, beauty_salon, spa, health, point_of_interest, establishment","1616 Burwell St, Bremerton, WA 98337, USA",google_places,https://square.site/book/7NAVA49VX6NDD,ChIJHcOngbI3kFQRwI_2qsjcfy0
789,Waterfront Hair Gallery,"beauty_salon, point_of_interest, establishment","3594 NW Byron St, Silverdale, WA 98383, USA",google_places,https://waterfronthairgallery.com/contact-us,ChIJi2IvXZo6kFQR3UZbMHXqfRo
790,Ross Michaels Salon,"hair_care, beauty_salon, point_of_interest, establishment","423 Pacific Ave, Bremerton, WA 98337, USA",google_places,https://www.rossmichaelssalon.com/,ChIJ10z4FJo6kFQRJjZJPw75XV4
794,Salon 371,"hair_care, point_of_interest, establishment","371 NW Lindvig Way, Poulsbo, WA 98370, USA",google_places,http://salon371.com/,ChIJS5kFH5YjkFQRW3EnOId6Pqk
795,Center Cycle,"bicycle_store, point_of_interest, store, establishment","3950 Lind Ave SW, Renton, WA 98057, USA",google_places,http://centercycle.com/,ChIJdWBHFxxdkFQRmilOPvXUMgQ
797,Gregg's Lynnwood Cycle,"bicycle_store, point_of_interest, store, establishment","5810 196th St SW, Lynnwood, WA 98036, USA",google_places,https://www.greggscycles.com/,ChIJCUArBAoFkFQRQpB8FG_QbBE
798,G.H.Y. Bikes,"bicycle_store, point_of_interest, store, establishment","230 Main Ave S, Renton, WA 98057, USA",google_places,http://www.gohuckyourself.com/,ChIJf2sZMKtCkFQRCd4N4aqeuag
799,Bike Works Seattle,"bicycle_store, point_of_interest, store, establishment","3709 S Ferdinand St, Seattle, WA 98118, USA",google_places,http://bikeworks.org/,ChIJP6GgIQxqkFQRLQfwzLQSpFw
801,Mello Fellos Bike Shop,"bicycle_store, point_of_interest, store, establishment","2151 6th Ave, Seattle, WA 98121, USA",google_places,https://mellofellos.com/,ChIJxx8siEoVkFQRf-LYmhygEug
2641,International School,"secondary_school, school, point_of_interest, establishment","445 128th Ave SE, Bellevue, WA 98005, USA",google_places,http://www.bsd405.org/international/,ChIJdypwg2lskFQR2V6H2WZd1AQ
2642,Glacier Middle School,"school, point_of_interest, establishment","2450 S 142nd St, SeaTac, WA 98168, USA",google_places,https://glacier.highlineschools.org/,ChIJAdebvI9DkFQRsHvVUuRcDoQ
817,Bike Lair,"bicycle_store, point_of_interest, store, establishment","8203 SE 38th Pl, Mercer Island, WA 98040, USA",google_places,,
803,Element Cycles,"bicycle_store, point_of_interest, store, establishment","15932 Redmond Way Suite 103, Redmond, WA 98052, USA",google_places,http://www.elementcycles.net/,ChIJH3KQELNykFQRqIvOHsSsPls
805,Westside Bicycle,"bicycle_store, point_of_interest, store, establishment","3418 Harbor Ave SW, Seattle, WA 98126, USA",google_places,https://www.woodinvillebicycle.com/,ChIJl3Tf5URAkFQRePZ3KeMsSWY
806,Métier Cycling & Cafe,"bicycle_store, cafe, clothing_store, point_of_interest, store, food, establishment","1017 E Union St, Seattle, WA 98122, USA",google_places,http://metier.cc/,ChIJsRdC0AcVkFQR-M_ZN_wWOgU
808,Harvy's Bike Shop,"bicycle_store, point_of_interest, store, establishment","19920 Hwy 99 # C, Lynnwood, WA 98036, USA",google_places,http://www.harvysbikeshop.com/,ChIJM4hOsDUFkFQRlKIwk5wLAqs
809,Rad Power Bikes - Ebike Sales & Service Center,"bicycle_store, point_of_interest, store, establishment","1128 NW 52nd St, Seattle, WA 98107, USA",google_places,https://www.radpowerbikes.com/pages/locations-seattle-washington,ChIJYYPAFr8VkFQRY4oTjRz5uhI
811,Cycle Therapy,"bicycle_store, point_of_interest, store, establishment","215 W Meeker St, Kent, WA 98032, USA",google_places,http://cycletherapybikeshop.com/,ChIJ71xKplFZkFQRGcqBOoyc6oQ
812,Free Range Cycles,"bicycle_store, point_of_interest, store, establishment","3501 Phinney Ave N, Seattle, WA 98103, USA",google_places,http://www.freerangecycles.com/,ChIJJX9Iz6kVkFQR0dHbZkISDuU
813,Angle Lake Cyclery,"bicycle_store, point_of_interest, store, establishment","9421 16th Ave SW, Seattle, WA 98106, USA",google_places,https://anglelakecyclery.com/,ChIJ1aQ6JnJbkFQRnymkIw1nmsY
815,Trek Bicycle Tukwila Southcenter,"bicycle_store, point_of_interest, store, establishment","331 Tukwila Pkwy, Tukwila, WA 98188, USA",google_places,https://www.trekbikes.com/us/en_US/retail/tukwila_southcenter/?y_source=1_MTM3ODM1MTgtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,ChIJJz9QTcJckFQRTZ0mvr27U54
816,Woodinville Bicycle,"bicycle_store, point_of_interest, store, establishment","13210 NE 175th St, Woodinville, WA 98072, USA",google_places,http://woodinvillebicycle.com/,ChIJjedceSoMkFQRPSYpnh6txLw
819,Trek Bicycle Redmond,"bicycle_store, point_of_interest, store, establishment","16389 Redmond Way, Redmond, WA 98052, USA",google_places,https://www.trekbikes.com/us/en_US/retail/redmond/?y_source=1_MTM3ODM1NDUtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,ChIJU1055bFykFQRR72HpgjvTGs
821,Trek Bicycle Issaquah,"bicycle_store, point_of_interest, store, establishment","121 Front St N, Issaquah, WA 98027, USA",google_places,https://www.trekbikes.com/us/en_US/retail/issaquah/?y_source=1_MTM4MTE4MDgtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,ChIJKYAZCoBvkFQR0wjaYmn83Bw
823,Rat City Bikes,"bicycle_store, point_of_interest, store, establishment","9614 16th Ave SW, Seattle, WA 98106, USA",google_places,http://www.rideyourbike.com/,ChIJFQ9t3N1DkFQRE6xtir5xSmE
824,R+E Cycles (Rodriguez Bicycle Company),"bicycle_store, point_of_interest, store, establishment","5627 University Wy NE, Seattle, WA 98105, USA",google_places,https://www.rodbikes.com/,ChIJnY2RYWQUkFQRchLayFgcKyo
825,Downhill Zone,"bicycle_store, point_of_interest, store, establishment","485 Front St N, Issaquah, WA 98027, USA",google_places,http://www.downhillzone.com/,ChIJvWsr22MUkFQRaVvwdrN0SsI
827,Bike Swift,"bicycle_store, point_of_interest, store, establishment","603 Eastlake Ave E, Seattle, WA 98109, USA",google_places,https://www.bikeswift.com/,ChIJ-6YsZjAVkFQR6oQuxy0_kfQ
828,Seattle Electric Bike,"bicycle_store, point_of_interest, store, establishment","7900 East Green Lake Dr N #106, Seattle, WA 98103, USA",google_places,http://www.seattleelectricbike.net/,ChIJS5szdScUkFQRU9j2fiw4Gns
829,Edge & Spoke,"bicycle_store, point_of_interest, store, establishment","7875 Leary Wy, Redmond, WA 98052, USA",google_places,http://www.edgeandspoke.com/,ChIJafH__7FykFQR6l7We2D32ug
831,The Fitting Room,"bicycle_store, point_of_interest, store, establishment","Down the ramp, 1423 10th Ave #9, Seattle, WA 98122, USA",google_places,http://thefittingroomseattle.com/,ChIJVQR0BMSqfaMRLy4wIDhqeM8
832,Ride Bicycles Bike Shop,"bicycle_store, point_of_interest, store, establishment","160 NW Gilman Blvd STE 102, Issaquah, WA 98027, USA",google_places,https://ridebicycles.com/,ChIJsxJo5hlvkFQR8MKchzFKUCs
834,Branford Bike,"bicycle_store, point_of_interest, store, establishment","2404 10th Ave E, Seattle, WA 98102, USA",google_places,http://branfordbike.com/,ChIJZSWrz-AUkFQRqiIK3OaTArg
835,JRA Bike Shop,"bicycle_store, store, point_of_interest, establishment","1120 NW 85th St, Seattle, WA 98117, USA",google_places,http://www.jrabikeshop.com/,ChIJRcUtdScUkFQRk14ilDP-y10
837,Kitsap Key & Bike Shop,"bicycle_store, store, point_of_interest, establishment","306 N Callow Ave, Bremerton, WA 98312, USA",google_places,https://www.kitsapkeyandbike.com/,ChIJVxSsBwA3kFQRWDWfLmNYvYs
838,Infinity Cyclery LLC,"bicycle_store, store, point_of_interest, establishment","20301 Bond Rd NE Ste 100, Poulsbo, WA 98370, USA",google_places,http://www.infinitycyclery.com/,ChIJw0IIEuglkFQRzTHlSIlJYOM
839,Peloton Cafe Bike Shop,"cafe, bar, store, restaurant, food, point_of_interest, establishment","1224 E Jefferson St, Seattle, WA 98122, USA",google_places,http://www.pelotonseattle.com/,ChIJfwDARcZqkFQR7ZB9b-A1zUA
840,Alta Cycling Group,"bicycle_store, store, point_of_interest, establishment","801 SW 16th St STE 115, B15, Renton, WA 98057, USA",google_places,http://www.diamondback.com/,ChIJQaoBWpJckFQR7Np17FilU0A
842,Mischief Bicycles,"bicycle_store, store, point_of_interest, establishment","3425 Stone Way N, Seattle, WA 98103, USA",google_places,https://mischiefbicycles.com/,ChIJJ72jZwgVkFQRrvt6UhrDNss
843,Sasquatch Cycle Works,"bicycle_store, store, point_of_interest, establishment","19188 8th Ave NE Suite 100, Poulsbo, WA 98370, USA",google_places,http://www.sasquatchcw.com/,ChIJ-Vc__G20CwgRscl6555Ntlg
844,Dandelion Bikes,"bicycle_store, store, point_of_interest, establishment","408 18th Ave S, Seattle, WA 98144, USA",google_places,http://dandelion.bike/,ChIJKRX6W9prkFQRTqXdCD13hSQ
846,Rapha Seattle,"bicycle_store, cafe, clothing_store, store, food, point_of_interest, establishment","301 E Pine St, Seattle, WA 98122, USA",google_places,https://content.rapha.cc/gb/en/clubhouses/seattle,ChIJD8j-K8tqkFQRxaf5FFiDUeg
847,Davidson Custom Bicycles,"bicycle_store, store, point_of_interest, establishment","3425 Stone Way N, Seattle, WA 98103, USA",google_places,http://davidsonbicycles.com/,ChIJz1VRMuR5CEERbYpoit7vrXU
849,Whistle Stop Co-op,"bicycle_store, cafe, store, food, point_of_interest, establishment","7148 Martin Luther King Jr Way S, Seattle, WA 98118, USA",google_places,,
2643,Lynnwood High School,"secondary_school, school, point_of_interest, establishment","18218 North Rd, Bothell, WA 98012, USA",google_places,http://lhs.edmonds.wednet.edu/,ChIJ1TFOYJEFkFQRFLdbQ_69HO0
852,Kyronox,"bicycle_store, store, point_of_interest, establishment","1122 228th Ave SE, Sammamish, WA 98075, USA",google_places,,
2644,Redmond Middle School,"school, point_of_interest, establishment","10055 166th Ave NE, Redmond, WA 98052, USA",google_places,http://rms.lwsd.org/,ChIJsTAcZDcNkFQRAEcIRm2isCM
2645,The Clearwater School,"school, primary_school, secondary_school, point_of_interest, establishment","1510 196th St SE, Bothell, WA 98012, USA",google_places,http://clearwaterschool.com/,ChIJLTPAj10PkFQRMcKqKkDh-Bc
2646,Kirkland Middle School,"school, point_of_interest, establishment","430 18th Ave, Kirkland, WA 98033, USA",google_places,http://kims.lwsd.org/,ChIJAXvHL40SkFQRI1vy5S44fP8
2647,Soundview School,"primary_school, school, point_of_interest, establishment","6515 196th St SW, Lynnwood, WA 98036, USA",google_places,http://www.soundview.org/,ChIJjd-yxTMFkFQRH9yLSiHidxY
2648,Alan T. Sugiyama High School at South Lake,"secondary_school, school, point_of_interest, establishment","8601 Rainier Ave S, Seattle, WA 98118, USA",google_places,http://sugiyamahs.seattleschools.org/,ChIJAYTy8gxCkFQR1Q0G37OGOvc
2649,Sanislo Elementary School,"primary_school, school, point_of_interest, establishment","1812 SW Myrtle St, Seattle, WA 98106, USA",google_places,http://sanisloes.seattleschools.org/,ChIJl__krXRBkFQRhNhw9wXIt_4
2650,Seattle Classical Christian School,"school, primary_school, secondary_school, point_of_interest, establishment","810 18th Ave, Seattle, WA 98122, USA",google_places,http://www.seattleclassicalchristianschool.org/,ChIJvUfwtcNqkFQRVaWPrtOy8RA
2651,John Rogers Elementary School (Public K-5),"primary_school, school, point_of_interest, establishment","4030 NE 109th St, Seattle, WA 98125, USA",google_places,http://rogerses.seattleschools.org/,ChIJw99oGtsTkFQRvLCyE9VWpj4
877,6th Ave S & S Royal Brougham Way,"bus_station, transit_station, point_of_interest, establishment","504 S Royal Brougham Way, Seattle, WA 98134, USA",google_places,,
882,Seattle Bus Station,"point_of_interest, establishment","530 S Royal Brougham Way, Seattle, WA 98134, USA",google_places,,
884,E Pine St & Broadway,"bus_station, transit_station, point_of_interest, establishment","Seattle, WA 98122, USA",google_places,,
888,Aurora Village Transit Center - Bay 6,"bus_station, transit_station, point_of_interest, establishment","Shoreline, WA 98133, USA",google_places,,
851,Electric & Folding Bikes Northwest,"bicycle_store, store, point_of_interest, establishment","4810 17th Ave NW, Seattle, WA 98107, USA",google_places,http://ebikesnw.com/,ChIJ8VilFLgVkFQRmNvpV6Y_8VQ
854,Round1 Bowling & Arcade Westfield Southcenter,"bowling_alley, bar, restaurant, food, point_of_interest, store, establishment","2351 Southcenter Mall, Tukwila, WA 98188, USA",google_places,http://round1usa.com/,ChIJNZadmtNckFQR8V8aWGdloSE
855,Lucky Strike Bellevue,"bowling_alley, point_of_interest, establishment","700 Bellevue Way NE Suite #250, Bellevue, WA 98004, USA",google_places,https://www.luckystrikeent.com/location/lucky-strike-bellevue,ChIJkTtnrYhskFQR4cvXveytCdY
856,Garage Billiards & Bowl,"bowling_alley, point_of_interest, establishment","1130 Broadway, Seattle, WA 98122, USA",google_places,https://www.bowlero.com/location/garage/,ChIJfQUW-ctqkFQRWrlbEAyr-CU
858,Bowlero South Seattle,"bowling_alley, bar, restaurant, food, point_of_interest, store, establishment","100 Andover Park W, Tukwila, WA 98188, USA",google_places,https://www.bowlero.com/location/bowlero-south-seattle,ChIJsf6ksNVckFQR9dqqnvtK7OA
859,Kent Bowl,"bowling_alley, point_of_interest, establishment","1234 Central Ave N, Kent, WA 98032, USA",google_places,http://kentbowl.net/,ChIJXzmHjQ9ckFQR1Hf5ixNaQT8
861,Kenmore Lanes,"bowling_alley, night_club, bar, restaurant, food, point_of_interest, establishment","7638 NE Bothell Way, Kenmore, WA 98028, USA",google_places,http://kenmore50lanes.com/,ChIJW6Xa5SMOkFQReld7o8FtkhI
